From,To,Group,ratioScore
ADAM10,EPHA3,C1,1.6451612903225807
ADAM10,EPHA3,C2,1.7506297229219143
ADAM10,EPHA3,C3,1.9287531806615776
ADAM10,EPHA3,C4,1.4454976303317535
ADAM10,EPHA3,C5,0.4603174603174603
ADAM10,EPHA3,C6,3.3157894736842106
ADAM12,ITGA9,C1,1.3643835616438356
ADAM12,ITGA9,C2,1.110843373493976
ADAM12,ITGA9,C3,0.7063369397217929
ADAM12,ITGA9,C4,1.8952879581151831
ADAM12,ITGA9,C5,12.117647058823529
ADAM12,ITGA9,C6,9.333333333333334
ADAM12,ITGB1,C1,4.703030303030303
ADAM12,ITGB1,C2,3.696969696969697
ADAM12,ITGB1,C3,2.142857142857143
ADAM12,ITGB1,C4,2.0722222222222224
ADAM12,ITGB1,C5,176
ADAM12,ITGB1,C6,13
ADAM12,SDC4,C1,0.9299065420560748
ADAM12,SDC4,C2,1.089588377723971
ADAM12,SDC4,C3,0.9241622574955908
ADAM12,SDC4,C4,0.6054794520547945
ADAM12,SDC4,C5,11.03448275862069
ADAM12,SDC4,C6,0.8260869565217391
ADAM15,ITGA5,C1,1.1098398169336385
ADAM15,ITGA5,C2,1.3747016706443913
ADAM15,ITGA5,C3,0.8414376321353065
ADAM15,ITGA5,C4,2.1005291005291005
ADAM15,ITGA5,C5,179
ADAM15,ITGA5,C6,2.2083333333333335
ADAM15,ITGA9,C1,0.67984934086629
ADAM15,ITGA9,C2,0.5013774104683195
ADAM15,ITGA9,C3,0.8522727272727273
ADAM15,ITGA9,C4,1.8743961352657006
ADAM15,ITGA9,C5,10.736842105263158
ADAM15,ITGA9,C6,1.6956521739130435
ADAM15,ITGAV,C1,0.7410881801125704
ADAM15,ITGAV,C2,0.7346938775510204
ADAM15,ITGAV,C3,0.4853168469860896
ADAM15,ITGAV,C4,0.845679012345679
ADAM15,ITGAV,C5,0.07623318385650224
ADAM15,ITGAV,C6,1.7037037037037037
ADAM15,ITGB1,C1,1.048723897911833
ADAM15,ITGB1,C2,0.9865125240847784
ADAM15,ITGB1,C3,0.6416819012797075
ADAM15,ITGB1,C4,2.346368715083799
ADAM15,ITGB1,C5,179.5
ADAM15,ITGB1,C6,1.8888888888888888
ADAM15,ITGB3,C1,0.7447698744769874
ADAM15,ITGB3,C2,0.5129682997118156
ADAM15,ITGB3,C3,0.3878116343490305
ADAM15,ITGB3,C4,1.1764705882352942
ADAM15,ITGB3,C5,24.846153846153847
ADAM15,ITGB3,C6,1.88
ADAM17,ERBB4,C1,1.296127562642369
ADAM17,ERBB4,C2,0.9321192052980133
ADAM17,ERBB4,C3,1.1757188498402555
ADAM17,ERBB4,C4,4.008130081300813
ADAM17,ERBB4,C5,2.872340425531915
ADAM17,ERBB4,C6,4.444444444444445
ADAM17,ITGA5,C1,2.2738853503184715
ADAM17,ITGA5,C2,1.4675615212527964
ADAM17,ITGA5,C3,1.609907120743034
ADAM17,ITGA5,C4,1.1071428571428572
ADAM17,ITGA5,C5,0.3880597014925373
ADAM17,ITGA5,C6,2.2
ADAM17,ITGB1,C1,2.2711864406779663
ADAM17,ITGB1,C2,1.858611825192802
ADAM17,ITGB1,C3,2.659751037344398
ADAM17,ITGB1,C4,1.020066889632107
ADAM17,ITGB1,C5,0.37037037037037035
ADAM17,ITGB1,C6,3.5625
ADAM17,NOTCH1,C1,1.231651376146789
ADAM17,NOTCH1,C2,1.4901098901098901
ADAM17,NOTCH1,C3,5.343511450381679
ADAM17,NOTCH1,C4,4.65
ADAM17,NOTCH1,C5,7.523809523809524
ADAM17,NOTCH1,C6,1.3333333333333333
ADAM2,CD9,C1,1.1794871794871795
ADAM2,CD9,C2,0.8609756097560975
ADAM2,CD9,C3,1.6405797101449275
ADAM2,CD9,C4,1.5175879396984924
ADAM2,CD9,C5,1.4880952380952381
ADAM2,CD9,C6,1.3
ADAM2,ITGA6,C1,0.8552631578947368
ADAM2,ITGA6,C2,0.785140562248996
ADAM2,ITGA6,C3,1.4295774647887325
ADAM2,ITGA6,C4,1.0895522388059702
ADAM2,ITGA6,C5,1.681159420289855
ADAM2,ITGA6,C6,0.6341463414634146
ADAM2,ITGA9,C1,0.9554973821989529
ADAM2,ITGA9,C2,1.0025575447570332
ADAM2,ITGA9,C3,1.0718816067653276
ADAM2,ITGA9,C4,1.1216216216216217
ADAM2,ITGA9,C5,2
ADAM2,ITGA9,C6,0.9444444444444444
ADAM2,ITGB1,C1,1.0222841225626742
ADAM2,ITGB1,C2,1.0664893617021276
ADAM2,ITGB1,C3,0.8074534161490683
ADAM2,ITGB1,C4,1.1222707423580787
ADAM2,ITGB1,C5,1.375
ADAM2,ITGB1,C6,0.7446808510638298
ADAM2,ITGB7,C1,0.8203753351206434
ADAM2,ITGB7,C2,0.8120649651972158
ADAM2,ITGB7,C3,0.6550079491255962
ADAM2,ITGB7,C4,1.0424710424710424
ADAM2,ITGB7,C5,1.6063829787234043
ADAM2,ITGB7,C6,1.0333333333333334
ADAM23,ITGA5,C1,3.4212962962962963
ADAM23,ITGA5,C2,2.2186495176848875
ADAM23,ITGA5,C3,2.213768115942029
ADAM23,ITGA5,C4,0.8470254957507082
ADAM23,ITGA5,C5,0.04597701149425287
ADAM23,ITGA5,C6,3.388888888888889
ADAM23,ITGB3,C1,1.7198795180722892
ADAM23,ITGB3,C2,1.068041237113402
ADAM23,ITGB3,C3,0.47115384615384615
ADAM23,ITGB3,C4,0.8985074626865671
ADAM23,ITGB3,C5,0.014925373134328358
ADAM23,ITGB3,C6,2.4761904761904763
ADAM28,ITGA4,C1,2.3962962962962964
ADAM28,ITGA4,C2,3.75
ADAM28,ITGA4,C3,8.901785714285714
ADAM28,ITGA4,C4,3.703125
ADAM28,ITGA4,C5,0.45588235294117646
ADAM28,ITGA4,C6,30
ADAM9,ITGA3,C1,2.0851063829787235
ADAM9,ITGA3,C2,2.1885714285714286
ADAM9,ITGA3,C3,1.5226666666666666
ADAM9,ITGA3,C4,1.691542288557214
ADAM9,ITGA3,C5,6.142857142857143
ADAM9,ITGA3,C6,2.6818181818181817
ADAM9,ITGA6,C1,2.8122866894197953
ADAM9,ITGA6,C2,2.7325227963525838
ADAM9,ITGA6,C3,3.6787878787878787
ADAM9,ITGA6,C4,2.4900662251655628
ADAM9,ITGA6,C5,7.25
ADAM9,ITGA6,C6,1.5172413793103448
ADAM9,ITGAV,C1,3.2113821138211383
ADAM9,ITGAV,C2,4.510204081632653
ADAM9,ITGAV,C3,4.993670886075949
ADAM9,ITGAV,C4,6.8933333333333335
ADAM9,ITGAV,C5,0.5633802816901409
ADAM9,ITGAV,C6,10
ADAM9,ITGB1,C1,2.96218487394958
ADAM9,ITGB1,C2,3.3492063492063493
ADAM9,ITGB1,C3,2.490706319702602
ADAM9,ITGB1,C4,1.602803738317757
ADAM9,ITGB1,C5,6.62962962962963
ADAM9,ITGB1,C6,16.4
ADAM9,ITGB5,C1,1.4413145539906103
ADAM9,ITGB5,C2,1.148076923076923
ADAM9,ITGB5,C3,1.1436170212765957
ADAM9,ITGB5,C4,1.1089494163424125
ADAM9,ITGB5,C5,6.875
ADAM9,ITGB5,C6,3.6315789473684212
ADCYAP1,ADCYAP1R1,C1,1.231121281464531
ADCYAP1,ADCYAP1R1,C2,1.1113490364025695
ADCYAP1,ADCYAP1R1,C3,1.2686567164179106
ADCYAP1,ADCYAP1R1,C4,3.232394366197183
ADCYAP1,ADCYAP1R1,C5,1.776470588235294
ADCYAP1,ADCYAP1R1,C6,1.6666666666666667
ADCYAP1,SCTR,C1,1.3707865168539326
ADCYAP1,SCTR,C2,1.4090909090909092
ADCYAP1,SCTR,C3,1.3640552995391706
ADCYAP1,SCTR,C4,1.1491228070175439
ADCYAP1,SCTR,C5,1.5952380952380953
ADCYAP1,SCTR,C6,3.526315789473684
ADCYAP1,VIPR1,C1,1.3211009174311927
ADCYAP1,VIPR1,C2,1.4236842105263159
ADCYAP1,VIPR1,C3,1.4322429906542056
ADCYAP1,VIPR1,C4,1.220532319391635
ADCYAP1,VIPR1,C5,4.230769230769231
ADCYAP1,VIPR1,C6,1.2857142857142858
ADCYAP1,VIPR2,C1,1.9363636363636363
ADCYAP1,VIPR2,C2,1.4860050890585241
ADCYAP1,VIPR2,C3,2.2533783783783785
ADCYAP1,VIPR2,C4,2.0954773869346734
ADCYAP1,VIPR2,C5,1.5638297872340425
ADCYAP1,VIPR2,C6,1.9259259259259258
ADIPOQ,ADIPOR1,C1,1.1658536585365853
ADIPOQ,ADIPOR1,C2,1.04
ADIPOQ,ADIPOR1,C3,0.9830866807610994
ADIPOQ,ADIPOR1,C4,1.0753138075313808
ADIPOQ,ADIPOR1,C5,1.1758241758241759
ADIPOQ,ADIPOR1,C6,0.7333333333333333
ADIPOQ,ADIPOR2,C1,1.2925531914893618
ADIPOQ,ADIPOR2,C2,1.2447552447552448
ADIPOQ,ADIPOR2,C3,1.3535353535353536
ADIPOQ,ADIPOR2,C4,1.043859649122807
ADIPOQ,ADIPOR2,C5,0.7755102040816326
ADIPOQ,ADIPOR2,C6,0.8837209302325582
ADIPOR1,B_cells,C1,1.1529680365296804
ADIPOR1,B_cells,C2,0.8511029411764706
ADIPOR1,B_cells,C3,0.8087649402390438
ADIPOR1,B_cells,C4,1.480349344978166
ADIPOR1,B_cells,C5,2.234567901234568
ADIPOR1,B_cells,C6,1.2941176470588236
ADIPOR1,Eosinophils,C1,1.138702460850112
ADIPOR1,Eosinophils,C2,1.0039370078740157
ADIPOR1,Eosinophils,C3,1.0533049040511726
ADIPOR1,Eosinophils,C4,0.8954703832752613
ADIPOR1,Eosinophils,C5,0.37073170731707317
ADIPOR1,Eosinophils,C6,0.8947368421052632
ADIPOR1,Macrophage,C1,1.096638655462185
ADIPOR1,Macrophage,C2,1.3788968824940049
ADIPOR1,Macrophage,C3,0.9730941704035875
ADIPOR1,Macrophage,C4,0.5612244897959183
ADIPOR1,Macrophage,C5,0.4186046511627907
ADIPOR1,Macrophage,C6,1.1282051282051282
ADIPOR1,Mast_cells,C1,0.950207468879668
ADIPOR1,Mast_cells,C2,0.8716475095785441
ADIPOR1,Mast_cells,C3,1.3291770573566084
ADIPOR1,Mast_cells,C4,1.1391941391941391
ADIPOR1,Mast_cells,C5,0.26222222222222225
ADIPOR1,Mast_cells,C6,1
ADIPOR1,NK_cells,C1,0.7032590051457976
ADIPOR1,NK_cells,C2,0.830155979202773
ADIPOR1,NK_cells,C3,0.7935222672064778
ADIPOR1,NK_cells,C4,0.9425675675675675
ADIPOR1,NK_cells,C5,0.5755395683453237
ADIPOR1,NK_cells,C6,0.6458333333333334
ADIPOR1,Neutrophils,C1,1.3454106280193237
ADIPOR1,Neutrophils,C2,1.3303769401330376
ADIPOR1,Neutrophils,C3,1.3735955056179776
ADIPOR1,Neutrophils,C4,0.5446927374301676
ADIPOR1,Neutrophils,C5,0.6357615894039735
ADIPOR1,Neutrophils,C6,1.7241379310344827
ADIPOR1,T_cells_CD4,C1,0.9042145593869731
ADIPOR1,T_cells_CD4,C2,0.8503521126760564
ADIPOR1,T_cells_CD4,C3,1.240506329113924
ADIPOR1,T_cells_CD4,C4,1.165991902834008
ADIPOR1,T_cells_CD4,C5,1.4939759036144578
ADIPOR1,T_cells_CD4,C6,1.1515151515151516
ADIPOR1,T_cells_CD8,C1,0.9156118143459916
ADIPOR1,T_cells_CD8,C2,1.0625
ADIPOR1,T_cells_CD8,C3,0.8504273504273504
ADIPOR1,T_cells_CD8,C4,1.7534246575342465
ADIPOR1,T_cells_CD8,C5,11.16
ADIPOR1,T_cells_CD8,C6,0.7555555555555555
ADIPOR2,B_cells,C1,0.9566074950690335
ADIPOR2,B_cells,C2,1.0823293172690762
ADIPOR2,B_cells,C3,0.753731343283582
ADIPOR2,B_cells,C4,0.8932384341637011
ADIPOR2,B_cells,C5,0.42483660130718953
ADIPOR2,B_cells,C6,1.3235294117647058
ADIPOR2,Eosinophils,C1,1.0777310924369747
ADIPOR2,Eosinophils,C2,1.0456349206349207
ADIPOR2,Eosinophils,C3,1.0940919037199124
ADIPOR2,Eosinophils,C4,0.9773584905660377
ADIPOR2,Eosinophils,C5,2.3472222222222223
ADIPOR2,Eosinophils,C6,1.2121212121212122
ADIPOR2,Macrophage,C1,1.296875
ADIPOR2,Macrophage,C2,1.2727272727272727
ADIPOR2,Macrophage,C3,1.3988919667590027
ADIPOR2,Macrophage,C4,0.9896907216494846
